sourceTaxonName,targetTaxonName,interactionTypeName,source_taxon_external_id,source_taxon_path,source_specimen_life_stage,target_taxon_external_id,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
Paralichthys dentatus,Leucoraja erinacea,NA,EOL_V2:204043,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,EOL_V2:217228,Animalia | Chordata | Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja erinacea,NA,NA,NA,NA,NA
Paralichthys dentatus,Leucoraja ocellata,NA,EOL_V2:204043,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,EOL_V2:217218,Animalia | Chordata | Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja ocellata,NA,NA,NA,NA,NA
Paralichthys dentatus,Merluccius bilinearis,eats,EOL_V2:204043,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,EOL_V2:205098,Animalia | Chordata | Actinopterygii | Gadiformes | Merlucciidae | Merluccius | Merluccius bilinearis,NA,NA,NA,NA,NA
Paralichthys dentatus,Morone saxatilis,NA,FBC:FB:SpecCode:1338,Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
Paralichthys dentatus,Pomatomus saltatrix,NA,FBC:FB:SpecCode:1338,Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,NA,NA,NA,NA
Paralichthys dentatus,Prionotus carolinus,NA,FBC:FB:SpecCode:1338,Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,FBC:FB:SpecCode:1243,Actinopterygii | Scorpaeniformes | Triglidae | Prionotus | Prionotus carolinus,NA,NA,NA,NA,NA
Paralichthys dentatus,Pseudopleuronectes americanus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paralichthys dentatus,Pseudopleuronectes americanus,NA,EOL_V2:204043,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,EOL_V2:220101,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Pleuronectidae | Pseudopleuronectes | Pseudopleuronectes americanus,NA,NA,NA,NA,NA
Paralichthys dentatus,Scophthalmus aquosus,NA,FBC:FB:SpecCode:1338,Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,FBC:FB:SpecCode:530,Actinopterygii | Pleuronectiformes | Scophthalmidae | Scophthalmus | Scophthalmus aquosus,NA,NA,NA,NA,NA
Paralichthys dentatus,Sphoeroides maculatus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paralichthys dentatus,Squalus acanthias,NA,FBC:FB:SpecCode:1338,Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,FBC:FB:SpecCode:139,Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus acanthias,NA,NA,NA,NA,NA
Paralichthys dentatus,Stenotomus chrysops,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paralichthys dentatus,Stenotomus chrysops,NA,EOL_V2:204043,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,EOL_V2:212966,Animalia | Chordata | Actinopterygii | Perciformes | Sparidae | Stenotomus | Stenotomus chrysops,NA,NA,NA,NA,NA
Paralichthys dentatus,Syngnathus fuscus,NA,EOL_V2:204043,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,FBC:FB:SpecCode:3301,Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus fuscus,NA,NA,NA,NA,NA
Paralichthys dentatus,Tautogolabrus adspersus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paralichthys dentatus,Ulvaria subbifurcata,NA,FBC:FB:SpecCode:1338,Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,FBC:FB:SpecCode:3796,Actinopterygii | Perciformes | Stichaeidae | Ulvaria | Ulvaria subbifurcata,NA,NA,NA,NA,NA
Paralichthys dentatus,Urophycis regia,eats,EOL_V2:204043,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,EOL_V2:206060,Animalia | Chordata | Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,NA,NA,NA,NA
Paralichthys dentatus,Zoarces americanus,eats,EOL_V2:204043,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,EOL_V2:1015236,Animalia | Chordata | Actinopterygii | Perciformes | Zoarcidae | Zoarces | Zoarces americanus,NA,NA,NA,NA,NA
Pholis gunnellus,Carcinus maenas,NA,EOL_V2:212353,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,EOL_V2:128502,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
Pholis gunnellus,Gadus morhua,NA,FBC:FB:SpecCode:3804,Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,FBC:FB:SpecCode:69,Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,NA,NA,NA,NA
Pholis gunnellus,Hemitripterus americanus,NA,FBC:FB:SpecCode:3804,Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,FBC:FB:SpecCode:4097,Actinopterygii | Scorpaeniformes | Hemitripteridae | Hemitripterus | Hemitripterus americanus,NA,NA,NA,NA,NA
Pholis gunnellus,Melanogrammus aeglefinus,NA,EOL_V2:212353,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,EOL_V2:212899,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus,NA,NA,NA,NA,NA
Pholis gunnellus,Mytilus edulis,eats,EOL_V2:212353,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,EOL_V2:449959,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Pholis gunnellus,Mytilus edulis,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pholis gunnellus,Mytilus edulis,NA,EOL_V2:212353,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,EOL_V2:449959,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Pholis gunnellus,Pollachius virens,NA,FBC:FB:SpecCode:3804,Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,FBC:FB:SpecCode:1343,Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
Pholis gunnellus,Squalus acanthias,NA,FBC:FB:SpecCode:3804,Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,FBC:FB:SpecCode:139,Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus acanthias,NA,NA,NA,NA,NA
Phycodrys rubens,Buccinum undatum,NA,GBIF:9087373,Plantae | Rhodophyta | Florideophyceae | Ceramiales | Delesseriaceae | Phycodrys | Phycodrys rubens,NA,EOL_V2:595071,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,NA,NA,NA,NA
Phycodrys rubens,Strongylocentrotus droebachiensis,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phycodrys rubens,Strongylocentrotus droebachiensis,NA,GBIF:9087373,Plantae | Rhodophyta | Florideophyceae | Ceramiales | Delesseriaceae | Phycodrys | Phycodrys rubens,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA
Phymatolithon lenormandii,Strongylocentrotus droebachiensis,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Placopecten magellanicus,Asterias forbesii,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Placopecten magellanicus,Cancer irroratus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Placopecten magellanicus,Crossaster papposus,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Placopecten magellanicus,Gadus morhua,NA,FBC:SLB:SpecCode:47422,Bivalvia | Ostreoida | Pectinidae | Placopecten | Placopecten magellanicus,NA,WORMS:126436,Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Pisces | Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,NA,NA,NA,NA
Placopecten magellanicus,Zoarces americanus,NA,EOL_V2:448745,Animalia | Mollusca | Bivalvia | Pectinoida | Pectinoidea | Pectinidae | Placopecten | Placopecten magellanicus,NA,FBC:FB:SpecCode:480,Actinopterygii | Perciformes | Zoarcidae | Zoarces | Zoarces americanus,NA,NA,NA,NA,NA
Pollachius virens,Anarhichas lupus,eats,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:222376,Animalia | Chordata | Actinopterygii | Perciformes | Anarhichadidae | Anarhichas | Anarhichas lupus,NA,NA,NA,NA,NA
Pollachius virens,Anarhichas lupus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Buccinum undatum,eats,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:595071,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,NA,NA,NA,NA
Pollachius virens,Buccinum undatum,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Carcinus maenas,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:128502,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
Pollachius virens,Gadus morhua,eats,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:206692,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,NA,NA,NA,NA
Pollachius virens,Gadus morhua,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Gadus morhua,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:206692,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,NA,NA,NA,NA
Pollachius virens,Melanogrammus aeglefinus,eats,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:212899,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus,NA,NA,NA,NA,NA
Pollachius virens,Melanogrammus aeglefinus,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Melanogrammus aeglefinus,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:212899,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus,NA,NA,NA,NA,NA
Pollachius virens,Merluccius bilinearis,eats,FBC:FB:SpecCode:1343,Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,FBC:FB:SpecCode:323,Actinopterygii | Gadiformes | Merlucciidae | Merluccius | Merluccius bilinearis,NA,NA,NA,NA,NA
Pollachius virens,Myoxocephalus scorpius,eats,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
Pollachius virens,Myoxocephalus scorpius,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Mytilus edulis,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:449959,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Pollachius virens,Pollachius virens,eats,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
Pollachius virens,Pollachius virens,preys on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Pollachius virens,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
Pollachius virens,Squalus acanthias,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:206805,Animalia | Chordata | Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus acanthias,NA,NA,NA,NA,NA
Polysiphonia arctica,Strongylocentrotus droebachiensis,preyed upon by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pomatomus saltatrix,Callinectes sapidus,eats,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:SLB:SpecCode:26794,Malacostraca | Decapoda | Portunidae | Callinectes | Callinectes sapidus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Callinectes sapidus,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:SLB:SpecCode:26794,Malacostraca | Decapoda | Portunidae | Callinectes | Callinectes sapidus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Centropristis striata,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:361,Actinopterygii | Perciformes | Serranidae | Centropristis | Centropristis striata,NA,NA,NA,NA,NA
Pomatomus saltatrix,Crassostrea virginica,eats,EOL_V2:205264,Animalia | Chordata | Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:SLB:SpecCode:48095,Bivalvia | Ostreoida | Ostreidae | Crassostrea | Crassostrea virginica,NA,NA,NA,NA,NA
Pomatomus saltatrix,Gadus morhua,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:69,Actinopterygii | Gadiformes | Gadidae | Gadus | Gadus morhua,NA,NA,NA,NA,NA
Pomatomus saltatrix,Leucoraja erinacea,eats,EOL_V2:205264,Animalia | Chordata | Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,EOL_V2:217228,Animalia | Chordata | Elasmobranchii | Rajiformes | Rajidae | Leucoraja | Leucoraja erinacea,NA,NA,NA,NA,NA
Pomatomus saltatrix,Limanda ferruginea,eats,EOL_V2:205264,Animalia | Chordata | Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,EOL_V2:205418,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Pleuronectidae | Limanda | Limanda ferruginea,NA,NA,NA,NA,NA
Pomatomus saltatrix,Melanogrammus aeglefinus,eats,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:1381,Actinopterygii | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Melanogrammus aeglefinus,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:1381,Actinopterygii | Gadiformes | Gadidae | Melanogrammus | Melanogrammus aeglefinus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Merluccius bilinearis,eats,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:323,Actinopterygii | Gadiformes | Merlucciidae | Merluccius | Merluccius bilinearis,NA,NA,NA,NA,NA
Pomatomus saltatrix,Merluccius bilinearis,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:323,Actinopterygii | Gadiformes | Merlucciidae | Merluccius | Merluccius bilinearis,NA,NA,NA,NA,NA
Pomatomus saltatrix,Morone saxatilis,eats,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
Pomatomus saltatrix,Morone saxatilis,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
Pomatomus saltatrix,Myoxocephalus octodecemspinosus,eats,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:4120,Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Myoxocephalus octodecemspinosus,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:4120,Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Paralichthys dentatus,eats,EOL_V2:205264,Animalia | Chordata | Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,EOL_V2:204043,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Paralichthys dentatus,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:1338,Actinopterygii | Pleuronectiformes | Paralichthyidae | Paralichthys | Paralichthys dentatus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Pomatomus saltatrix,eats,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,EOL_V2:205264,Animalia | Chordata | Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,NA,NA,NA,NA
Pomatomus saltatrix,Pomatomus saltatrix,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,NA,NA,NA,NA
Pomatomus saltatrix,Pseudopleuronectes americanus,eats,EOL_V2:205264,Animalia | Chordata | Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,EOL_V2:220101,Animalia | Chordata | Actinopterygii | Pleuronectiformes | Pleuronectidae | Pseudopleuronectes | Pseudopleuronectes americanus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Scophthalmus aquosus,eats,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:530,Actinopterygii | Pleuronectiformes | Scophthalmidae | Scophthalmus | Scophthalmus aquosus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Scophthalmus aquosus,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:530,Actinopterygii | Pleuronectiformes | Scophthalmidae | Scophthalmus | Scophthalmus aquosus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Sebastes fasciatus,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:3969,Actinopterygii | Scorpaeniformes | Sebastidae | Sebastes | Sebastes fasciatus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Sphoeroides maculatus,eats,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:1181,Actinopterygii | Tetraodontiformes | Tetraodontidae | Sphoeroides | Sphoeroides maculatus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Sphoeroides maculatus,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:1181,Actinopterygii | Tetraodontiformes | Tetraodontidae | Sphoeroides | Sphoeroides maculatus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Squalus acanthias,eats,EOL_V2:205264,Animalia | Chordata | Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,EOL_V2:206805,Animalia | Chordata | Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus acanthias,NA,NA,NA,NA,NA
Pomatomus saltatrix,Squalus acanthias,NA,EOL_V2:205264,Animalia | Chordata | Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,EOL_V2:206805,Animalia | Chordata | Elasmobranchii | Squaliformes | Squalidae | Squalus | Squalus acanthias,NA,NA,NA,NA,NA
Pomatomus saltatrix,Stenotomus chrysops,eats,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:452,Actinopterygii | Perciformes | Sparidae | Stenotomus | Stenotomus chrysops,NA,NA,NA,NA,NA
Pomatomus saltatrix,Stenotomus chrysops,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:452,Actinopterygii | Perciformes | Sparidae | Stenotomus | Stenotomus chrysops,NA,NA,NA,NA,NA
Pomatomus saltatrix,Syngnathus fuscus,eats,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:3301,Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus fuscus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Syngnathus fuscus,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:3301,Actinopterygii | Syngnathiformes | Syngnathidae | Syngnathus | Syngnathus fuscus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Urophycis regia,eats,EOL_V2:205264,Animalia | Chordata | Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,EOL_V2:206060,Animalia | Chordata | Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,NA,NA,NA,NA
Pomatomus saltatrix,Zoarces americanus,eats,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:480,Actinopterygii | Perciformes | Zoarcidae | Zoarces | Zoarces americanus,NA,NA,NA,NA,NA
Pomatomus saltatrix,Zoarces americanus,NA,FBC:FB:SpecCode:364,Actinopterygii | Perciformes | Pomatomidae | Pomatomus | Pomatomus saltatrix,NA,FBC:FB:SpecCode:480,Actinopterygii | Perciformes | Zoarcidae | Zoarces | Zoarces americanus,NA,NA,NA,NA,NA
Prionotus carolinus,Callinectes sapidus,NA,EOL_V2:225774,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Triglidae | Prionotus | Prionotus carolinus,NA,FBC:SLB:SpecCode:26794,Malacostraca | Decapoda | Portunidae | Callinectes | Callinectes sapidus,NA,NA,NA,NA,NA
Prionotus carolinus,Cancer irroratus,eats,FBC:FB:SpecCode:1243,Actinopterygii | Scorpaeniformes | Triglidae | Prionotus | Prionotus carolinus,NA,BioGoMx:Spp-59-0782,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
